AnnoMese,Postazione,Giorno,N Giorno Settimana,Strada,Transiti - Totale,Transiti - Non Classificato,Transiti - Leggeri,Transiti - Pesanti,Transiti - Diurno,Transiti - Notturno,Transiti - Feriali,Transiti - Festivi
2019/06,300,30/06/2019,7,SP 462R fra Fiorenzuola d'Arda e Cortemaggiore,5456,10,5385,70,3501,1955,0,5456
2019/06,302,29/06/2019,6,SP 12 da Fidenza (Casello A 1) a Soragna,,,,,,,,
2019/06,302,30/06/2019,7,SP 12 da Fidenza (Casello A 1) a Soragna,,,,,,,,
2019/06,303,29/06/2019,6,SP 11 fra Borgonovo e Gragnano,9078,00,8879,199,6133,2945,0,9078
2019/06,303,30/06/2019,7,SP 11 fra Borgonovo e Gragnano,8539,00,8466,73,5282,3257,0,8539
2019/06,304,29/06/2019,6,SP 42 fra Podenzano e bivio SP 6/ponte fiume Nure in località San Giorgio Piacentino,6531,00,6344,187,4114,2417,0,6531
2019/06,304,30/06/2019,7,SP 42 fra Podenzano e bivio SP 6/ponte fiume Nure in località San Giorgio Piacentino,6212,00,6124,88,3733,2479,0,6212
2019/06,305,29/06/2019,6,SP 6Bis fra Carpaneto e Castell'Arquato,5345,00,5206,139,3553,1792,0,5345
2019/06,305,30/06/2019,7,SP 6Bis fra Carpaneto e Castell'Arquato,4805,10,4755,49,3167,1638,0,4805
2019/06,306,29/06/2019,6,SP 654R fra Ponte dell'Olio e Bettola,6481,00,6365,116,4425,2056,0,6481
2019/06,306,30/06/2019,7,SP 654R fra Ponte dell'Olio e Bettola,7714,20,7661,51,5040,2674,0,7714
2019/06,307,29/06/2019,6,SS 45 tra Rivergaro e Perino,10087,00,9979,108,6815,3272,0,10087
2019/06,307,30/06/2019,7,SS 45 tra Rivergaro e Perino,13250,20,13207,41,9098,4152,0,13250
2019/06,308,29/06/2019,6,SP 412R fra Pianello Val Tidone e Borgonovo Val Tidone,8216,00,8060,156,5349,2867,0,8216
2019/06,308,30/06/2019,7,SP 412R fra Pianello Val Tidone e Borgonovo Val Tidone,8404,10,8363,40,4736,3668,0,8404
2019/06,309,29/06/2019,6,SP 10R fra Castelvetro Piacentino e Monticelli d'Ongina,10270,00,10080,190,7148,3122,0,10270
2019/06,309,30/06/2019,7,SP 10R fra Castelvetro Piacentino e Monticelli d'Ongina,8683,10,8577,105,5889,2794,0,8683
2019/06,311,29/06/2019,6,SP 62RVar tra la località San Giacomo (bivio SP 42) ed SP 2 (c/o Tagliata),7871,00,7432,439,5261,2610,0,7871
2019/06,311,30/06/2019,7,SP 62RVar tra la località San Giacomo (bivio SP 42) ed SP 2 (c/o Tagliata),7195,00,7037,158,4424,2771,0,7195
2019/06,312,29/06/2019,6,SP 42 fra Novellara e San Giacomo (SP 62R),10248,00,9993,255,6401,3847,0,10248
2019/06,312,30/06/2019,7,SP 42 fra Novellara e San Giacomo (SP 62R),9130,00,9024,106,5480,3650,0,9130
2019/06,314,29/06/2019,6,SP 2 fra Reggiolo (bivio SP 2) e località Villarotta (SP 84),7180,00,7017,163,4577,2603,0,7180
2019/06,314,30/06/2019,7,SP 2 fra Reggiolo (bivio SP 2) e località Villarotta (SP 84),5948,00,5876,72,3415,2533,0,5948
2019/06,318,29/06/2019,6,SP 51 fra Sassuolo (bivio SP 467R) e Rubiera,7566,00,7109,457,4906,2660,0,7566
2019/06,318,30/06/2019,7,SP 51 fra Sassuolo (bivio SP 467R) e Rubiera,6159,00,5867,292,3640,2519,0,6159
2019/06,319,29/06/2019,6,SP 15 tra Sassuolo e Magreta,,,,,,,,
2019/06,319,30/06/2019,7,SP 15 tra Sassuolo e Magreta,,,,,,,,
2019/06,321,29/06/2019,6,SP 467 tra SP 486 e confine provinciale,,,,,,,,
2019/06,321,30/06/2019,7,SP 467 tra SP 486 e confine provinciale,,,,,,,,
2019/06,323,29/06/2019,6,SP 467 fra SP 3 e SS 12,18263,00,17672,591,12008,6255,0,18263
2019/06,323,30/06/2019,7,SP 467 fra SP 3 e SS 12,14562,00,14376,186,8844,5718,0,14562
2019/06,328,29/06/2019,6,SP 486 tra Modena e Baggiovara,19335,00,19121,214,13102,6233,0,19335
2019/06,328,30/06/2019,7,SP 486 tra Modena e Baggiovara,13961,00,13853,108,8413,5548,0,13961
2019/06,331,29/06/2019,6,SP 325 tra Casello A 1 (Sasso Marconi) e Vado,6535,00,6452,83,4547,1988,0,6535
2019/06,331,30/06/2019,7,SP 325 tra Casello A 1 (Sasso Marconi) e Vado,6358,00,6323,35,4286,2072,0,6358
2019/06,332,29/06/2019,6,SP 306R fra Castel Bolognese e Riolo Terme,7858,00,7693,165,5284,2574,0,7858
2019/06,332,30/06/2019,7,SP 306R fra Castel Bolognese e Riolo Terme,6801,10,6739,61,4439,2362,0,6801
2019/06,333,29/06/2019,6,SS 9 tra Castel Bolognese e Faenza,22969,10,22425,543,15613,7356,0,22969
2019/06,333,30/06/2019,7,SS 9 tra Castel Bolognese e Faenza,20843,00,20637,206,12811,8032,0,20843
2019/06,334,29/06/2019,6,SP 8 dal Casello A 1 (Faenza) a Cotignola,14314,00,13981,333,9762,4552,0,14314
2019/06,334,30/06/2019,7,SP 8 dal Casello A 1 (Faenza) a Cotignola,12750,00,12669,81,7982,4768,0,12750
2019/06,336,29/06/2019,6,SP 253R tra Lugo (ponte fiume Senio) e Bagnacavallo,8942,00,8721,221,8119,823,0,8942
2019/06,337,29/06/2019,6,SP 14 fra Lugo (bivio SSPP 41/46) e Fusignano,8578,30,8388,187,5806,2772,0,8578
2019/06,337,30/06/2019,7,SP 14 fra Lugo (bivio SSPP 41/46) e Fusignano,6665,00,6604,61,4025,2640,0,6665
2019/06,339,29/06/2019,6,SP 3 tra San Lorenzo in Noceto e Predappio,6790,00,6674,116,4656,2134,0,6790
2019/06,339,30/06/2019,7,SP 3 tra San Lorenzo in Noceto e Predappio,6410,00,6377,33,4328,2082,0,6410
2019/06,340,29/06/2019,6,SP 72 tra San Martino in Strada e bivio ex SS 310R (Meldola),7912,00,7747,165,5331,2581,0,7912
2019/06,340,30/06/2019,7,SP 72 tra San Martino in Strada e bivio ex SS 310R (Meldola),6804,00,6717,87,4270,2534,0,6804
2019/06,342,29/06/2019,6,SP 33 in località Gatteo,15622,10,15010,611,9949,5673,0,15622
2019/06,342,30/06/2019,7,SP 33 in località Gatteo,12463,00,12308,155,7288,5175,0,12463
2019/06,343,29/06/2019,6,SP 4 tra Galeata e Santa Sofia,6463,10,6278,184,4456,2007,0,6463
2019/06,343,30/06/2019,7,SP 4 tra Galeata e Santa Sofia,6655,00,6612,43,4808,1847,0,6655
2019/06,344,29/06/2019,6,SS 3Bis/E 45 tra Borello e Mercato Saraceno,21051,10,20517,533,15653,5398,0,21051
2019/06,344,30/06/2019,7,SS 3Bis/E 45 tra Borello e Mercato Saraceno,25061,00,24752,309,17428,7633,0,25061
2019/06,348,29/06/2019,6,SP 10 dal bivio con SP 89 (San Mauro Pascoli) c/o A 14  al bivio SS 16 (San Mauro Mare),,,,,,,,
2019/06,348,30/06/2019,7,SP 10 dal bivio con SP 89 (San Mauro Pascoli) c/o A 14  al bivio SS 16 (San Mauro Mare),,,,,,,,
2019/06,349,29/06/2019,6,SS 16 tra Cervia e Cesenatico,37541,20,36413,1126,23763,13778,0,37541
2019/06,349,30/06/2019,7,SS 16 tra Cervia e Cesenatico,36144,30,35567,574,22448,13696,0,36144
2019/06,351,29/06/2019,6,SS 72 tra Rimini e  San Marino,,,,,,,,
2019/06,351,30/06/2019,7,SS 72 tra Rimini e  San Marino,,,,,,,,
2019/06,354,29/06/2019,6,SP 31 tra Viadotto A 14 e Coriano,10675,00,10560,115,6876,3799,0,10675
2019/06,354,30/06/2019,7,SP 31 tra Viadotto A 14 e Coriano,8823,10,8782,40,5271,3552,0,8823
2019/06,355,29/06/2019,6,SP 17V tra San Giovanni in Marignano e Morciano di Romagna (variante),13742,00,13553,189,9059,4683,0,13742
2019/06,355,30/06/2019,7,SP 17V tra San Giovanni in Marignano e Morciano di Romagna (variante),11163,00,11083,80,6649,4514,0,11163
2019/06,356,29/06/2019,6,SP 2 fra Reggiolo c/o bivio variante nord e confine regionale,5870,00,5653,217,3778,2092,0,5870
2019/06,356,30/06/2019,7,SP 2 fra Reggiolo c/o bivio variante nord e confine regionale,4732,00,4652,80,2737,1995,0,4732
2019/06,357,29/06/2019,6,SP 306R fra Casola Valsenio e bivio SP 65 c/o località Isola,3640,10,3527,112,2464,1176,0,3640
2019/06,357,30/06/2019,7,SP 306R fra Casola Valsenio e bivio SP 65 c/o località Isola,3456,00,3424,32,2330,1126,0,3456
2019/06,376,29/06/2019,6,SP 68 tra Portomaggiore e la Superstrada Ferrara-Mare,3107,10,2924,182,2111,996,0,3107
2019/06,376,30/06/2019,7,SP 68 tra Portomaggiore e la Superstrada Ferrara-Mare,2740,00,2667,73,1716,1024,0,2740
2019/06,377,29/06/2019,6,SP 18 tra Bondeno e il confine regionale (Lombardia),4220,00,4071,149,2784,1436,0,4220
2019/06,377,30/06/2019,7,SP 18 tra Bondeno e il confine regionale (Lombardia),3623,00,3585,38,2226,1397,0,3623
2019/06,383,29/06/2019,6,SS 722 Tangenziale nord di Reggio Emilia,21896,40,20993,899,14795,7101,0,21896
2019/06,383,30/06/2019,7,SS 722 Tangenziale nord di Reggio Emilia,17106,30,16873,230,10367,6739,0,17106
2019/06,385,29/06/2019,6,SP 10R fra Castel San Giovanni e Confine regionale (Lombardia),10002,10,9575,426,6810,3192,0,10002
2019/06,385,30/06/2019,7,SP 10R fra Castel San Giovanni e Confine regionale (Lombardia),8632,00,8513,119,5685,2947,0,8632
2019/06,388,29/06/2019,6,SP 31 fra bivio SP 12 in località Castelnuovo Fogliani e il confine provinciale,5331,00,5232,99,3374,1957,0,5331
2019/06,388,30/06/2019,7,SP 31 fra bivio SP 12 in località Castelnuovo Fogliani e il confine provinciale,4900,10,4843,56,3190,1710,0,4900
2019/06,389,29/06/2019,6,SP 588R fra Villanova d’Arda e confine provinciale,3955,20,3785,168,2737,1218,0,3955
2019/06,389,30/06/2019,7,SP 588R fra Villanova d’Arda e confine provinciale,3093,00,3047,46,1979,1114,0,3093
2019/06,390,29/06/2019,6,SP 462R dal bivio SP 10R in località Monticelli a Cortemaggiore,3014,00,2920,94,1941,1073,0,3014
2019/06,390,30/06/2019,7,SP 462R dal bivio SP 10R in località Monticelli a Cortemaggiore,2871,10,2815,55,1802,1069,0,2871
2019/06,391,29/06/2019,6,SP 10R fra Castelvetro Piacentino e confine regionale (Lombardia),19924,00,19709,215,13009,6915,0,19924
2019/06,391,30/06/2019,7,SP 10R fra Castelvetro Piacentino e confine regionale (Lombardia),17051,00,16952,99,10551,6500,0,17051
2019/06,393,29/06/2019,6,SP 10R fra Caorso e Roncaglia,8106,10,7764,341,5305,2801,0,8106
2019/06,393,30/06/2019,7,SP 10R fra Caorso e Roncaglia,6592,00,6506,86,4190,2402,0,6592
2019/06,394,29/06/2019,6,SP 523R da Roccamurata (bivio SP 308R) a Borgo Val di Taro,5250,10,5134,115,3956,1294,0,5250
2019/06,394,30/06/2019,7,SP 523R da Roccamurata (bivio SP 308R) a Borgo Val di Taro,6104,00,5999,105,4372,1732,0,6104
2019/06,396,29/06/2019,6,SP 28 fra Fornovo di Taro e Varano de Melegari centro abitato Viazzano,8041,00,7891,150,5746,2295,0,8041
2019/06,396,30/06/2019,7,SP 28 fra Fornovo di Taro e Varano de Melegari centro abitato Viazzano,8706,00,8583,123,5990,2716,0,8706
2019/06,397,29/06/2019,6,SP 12 fra casello A 1 e Fidenza,,,,,,,,
2019/06,397,30/06/2019,7,SP 12 fra casello A 1 e Fidenza,,,,,,,,
2019/06,398,29/06/2019,6,SP 11 tra Fontevivo e Cispadana (tangenziale),,,,,,,,
2019/06,398,30/06/2019,7,SP 11 tra Fontevivo e Cispadana (tangenziale),,,,,,,,
2019/06,399,29/06/2019,6,SP 43 tra Trecasali (bivio SP 8) e Torrile,2672,00,2553,119,1828,844,0,2672
2019/06,399,30/06/2019,7,SP 43 tra Trecasali (bivio SP 8) e Torrile,2081,00,2031,50,1314,767,0,2081
2019/06,400,29/06/2019,6,SP 10 da San Secondo Parmense al bivio per Roccabianca centro abitato Pizzo,5479,10,5196,282,3739,1740,0,5479
2019/06,400,30/06/2019,7,SP 10 da San Secondo Parmense al bivio per Roccabianca centro abitato Pizzo,4380,00,4267,113,2751,1629,0,4380
2019/06,401,29/06/2019,6,SP 513R fra Traversetolo e confine provinciale,6757,20,6625,130,4656,2101,0,6757
2019/06,401,30/06/2019,7,SP 513R fra Traversetolo e confine provinciale,8072,10,8021,50,5780,2292,0,8072
2019/06,402,29/06/2019,6,SP 18 da Pilastrello (bivio SP 513R) al bivio per la Pedemontana,10556,00,10430,126,7487,3069,0,10556
2019/06,402,30/06/2019,7,SP 18 da Pilastrello (bivio SP 513R) al bivio per la Pedemontana,8100,00,8053,47,5253,2847,0,8100
2019/06,403,29/06/2019,6,SP 72 tra Parma e Mezzani,4497,10,4371,125,3055,1442,0,4497
2019/06,403,30/06/2019,7,SP 72 tra Parma e Mezzani,3472,00,3409,63,2094,1378,0,3472
2019/06,404,29/06/2019,6,exSP 32 (via Dante Alighieri) da Felino a Pilastro,6983,10,6903,79,4648,2335,0,6983
2019/06,404,30/06/2019,7,exSP 32 (via Dante Alighieri) da Felino a Pilastro,5748,10,5702,45,3533,2215,0,5748
2019/06,405,29/06/2019,6,SP 15 fra SS62 e Sala Baganza,8844,00,8674,170,5509,3335,0,8844
2019/06,405,30/06/2019,7,SP 15 fra SS62 e Sala Baganza,6842,00,6787,55,3921,2921,0,6842
2019/06,410,29/06/2019,6,SP 54 fra Pomposa e Codigoro,2625,00,2536,89,1829,796,0,2625
2019/06,410,30/06/2019,7,SP 54 fra Pomposa e Codigoro,2237,00,2217,20,1475,762,0,2237
2019/06,411,29/06/2019,6,SP 53 fra Codigoro e Marozzo,4382,00,4310,72,3037,1345,0,4382
2019/06,411,30/06/2019,7,SP 53 fra Codigoro e Marozzo,3391,00,3348,43,2096,1295,0,3391
2019/06,425,29/06/2019,6,SS 67 tra Dovadola e Rocca San Casciano,3986,00,3914,72,2901,1085,0,3986
2019/06,425,30/06/2019,7,SS 67 tra Dovadola e Rocca San Casciano,4216,00,4180,36,2992,1224,0,4216
2019/06,426,29/06/2019,6,SS 63 tra Casina e Vezzano sul Crostolo,15495,20,15290,203,10329,5166,0,15495
2019/06,426,30/06/2019,7,SS 63 tra Casina e Vezzano sul Crostolo,16668,20,16581,85,10577,6091,0,16668
2019/06,427,29/06/2019,6,SP 7 fra Viano e Scandiano (bivio SP 37),10899,30,10719,177,6667,4232,0,10899
2019/06,427,30/06/2019,7,SP 7 fra Viano e Scandiano (bivio SP 37),10146,10,10079,66,6125,4021,0,10146
2019/06,428,29/06/2019,6,SP 19 fra Colombaia (bivio SP 76) e il Bivio SP 486R al confine provinciale,4356,00,4283,73,3121,1235,0,4356
2019/06,428,30/06/2019,7,SP 19 fra Colombaia (bivio SP 76) e il Bivio SP 486R al confine provinciale,5613,00,5564,49,3953,1660,0,5613
2019/06,429,29/06/2019,6,SP 12 fra San Polo d'Enza e Montecchio Emilia (variante a sud abitato),7021,00,6838,183,4819,2202,0,7021
2019/06,429,30/06/2019,7,SP 12 fra San Polo d'Enza e Montecchio Emilia (variante a sud abitato),6780,10,6693,86,4483,2297,0,6780
2019/06,430,29/06/2019,6,SP 28 tra Montecchio Emilia e bivio circonvallazione,7525,00,7361,164,5093,2432,0,7525
2019/06,430,30/06/2019,7,SP 28 tra Montecchio Emilia e bivio circonvallazione,5438,00,5387,51,3287,2151,0,5438
2019/06,431,29/06/2019,6,SP 12 fra Sant'Ilario d'Enza (variante a sud) e Montecchio Emilia,5225,00,5147,78,3719,1506,0,5225
2019/06,431,30/06/2019,7,SP 12 fra Sant'Ilario d'Enza (variante a sud) e Montecchio Emilia,4093,10,4079,13,2576,1517,0,4093
2019/06,432,29/06/2019,6,SP 67 fra Calerno e Montecchio Emilia,7162,00,6894,268,4707,2455,0,7162
2019/06,432,30/06/2019,7,SP 67 fra Calerno e Montecchio Emilia,6605,00,6498,107,3944,2661,0,6605
2019/06,434,29/06/2019,6,Via San Nicola (ex SP 39) tra bivio per Taneto a Caprara,2462,00,2435,27,1766,696,0,2462
2019/06,434,30/06/2019,7,Via San Nicola (ex SP 39) tra bivio per Taneto a Caprara,1889,00,1883,6,1182,707,0,1889
2019/06,436,29/06/2019,6,SP 26 da Santa Sofia a San Piero in Bagno,1238,10,1211,26,874,364,0,1238
2019/06,436,30/06/2019,7,SP 26 da Santa Sofia a San Piero in Bagno,1449,00,1442,7,1091,358,0,1449
2019/06,437,29/06/2019,6,SP 13 tra SS 9 (Santarcangelo di Romagna) e SP 92 (località Camerano),5899,00,5665,234,3958,1941,0,5899
2019/06,437,30/06/2019,7,SP 13 tra SS 9 (Santarcangelo di Romagna) e SP 92 (località Camerano),4511,10,4452,58,2755,1756,0,4511
2019/06,438,29/06/2019,6,SP 14 tra Colombare (bivio SP 14Ter) e bivio SP 258R,6949,10,6783,165,4639,2310,0,6949
2019/06,438,30/06/2019,7,SP 14 tra Colombare (bivio SP 14Ter) e bivio SP 258R,6225,10,6181,43,4020,2205,0,6225
2019/06,439,29/06/2019,6,SP 49 da Santarcangelo di Romagna alla località Posta (bivio SP 258R),10072,10,9797,274,6639,3433,0,10072
2019/06,439,30/06/2019,7,SP 49 da Santarcangelo di Romagna alla località Posta (bivio SP 258R),7528,10,7436,91,4601,2927,0,7528
2019/06,440,29/06/2019,6,SP 35 tra bivio SP 50 (località Cella) e Sant'Andrea in Casale,12896,00,12755,141,8441,4455,0,12896
2019/06,440,30/06/2019,7,SP 35 tra bivio SP 50 (località Cella) e Sant'Andrea in Casale,12510,00,12456,54,7690,4820,0,12510
2019/06,441,29/06/2019,6,SP 58 tra San Giovanni in Marignano e il confine regionale (Marche),7912,10,7674,237,4840,3072,0,7912
2019/06,441,30/06/2019,7,SP 58 tra San Giovanni in Marignano e il confine regionale (Marche),7055,00,6915,140,4005,3050,0,7055
2019/06,442,29/06/2019,6,SP 118 tra Casemurate (bivio SP 254R) e il confine provinciale,5212,00,4851,361,3565,1647,0,5212
2019/06,442,30/06/2019,7,SP 118 tra Casemurate (bivio SP 254R) e il confine provinciale,5102,10,4900,201,3251,1851,0,5102
2019/06,444,29/06/2019,6,SP 5 fra Russi e San Pancrazio,,,,,,,,
2019/06,444,30/06/2019,7,SP 5 fra Russi e San Pancrazio,,,,,,,,
2019/06,445,29/06/2019,6,SP 610R fra SP 253R e Conselice,5117,10,4887,229,3663,1454,0,5117
2019/06,445,30/06/2019,7,SP 610R fra SP 253R e Conselice,4519,10,4415,103,3055,1464,0,4519
2019/06,446,29/06/2019,6,SP 13 in località Santa Maria di Fabriago,6753,00,6561,192,4802,1951,0,6753
2019/06,446,30/06/2019,7,SP 13 in località Santa Maria di Fabriago,5646,10,5565,80,3403,2243,0,5646
2019/06,447,29/06/2019,6,SP 28 in località Molinazzo (Comune di Gossolengo),7415,00,7313,102,4534,2881,0,7415
2019/06,447,30/06/2019,7,SP 28 in località Molinazzo (Comune di Gossolengo),7419,00,7356,63,4393,3026,0,7419
2019/06,448,29/06/2019,6,SP 5 fra Reggiolo e intersezione SP 45 per Fabbrico,5906,00,5725,181,3844,2062,0,5906
2019/06,448,30/06/2019,7,SP 5 fra Reggiolo e intersezione SP 45 per Fabbrico,5017,00,4967,50,2984,2033,0,5017
2019/06,449,29/06/2019,6,SP 111 fra via Emilia e la variante Asse Val d'Enza,8045,00,7636,409,5274,2771,0,8045
2019/06,449,30/06/2019,7,SP 111 fra via Emilia e la variante Asse Val d'Enza,7172,00,7023,149,4280,2892,0,7172
2019/06,450,29/06/2019,6,SP 35 sul Ponte Po,6663,00,6455,208,4350,2313,0,6663
2019/06,450,30/06/2019,7,SP 35 sul Ponte Po,5088,00,5047,41,2837,2251,0,5088
2019/06,451,29/06/2019,6,SP 62RVar sulla variante di Luzzara (c/o Codisotto),8800,00,8331,469,5744,3056,0,8800
2019/06,451,30/06/2019,7,SP 62RVar sulla variante di Luzzara (c/o Codisotto),7663,00,7515,148,4519,3144,0,7663
2019/06,452,29/06/2019,6,SP 3 sulla variante tra Bagnolo in Piano e il casello A 1 di Reggio Emilia,8614,10,8369,244,5568,3046,0,8614
2019/06,452,30/06/2019,7,SP 3 sulla variante tra Bagnolo in Piano e il casello A 1 di Reggio Emilia,7136,00,7076,60,4154,2982,0,7136
2019/06,504,29/06/2019,6,SP 7 dalla località Ca de' Mandorli al bivio per Castel de Britti,12636,00,12489,147,7461,5175,0,12636
2019/06,504,30/06/2019,7,SP 7 dalla località Ca de' Mandorli al bivio per Castel de Britti,11738,10,11681,56,6445,5293,0,11738
2019/06,505,29/06/2019,6,SP 610 tra casello A 1 (Imola) e bivio SP 51 per Castel Guelfo di Bologna,10601,10,10123,477,7339,3262,0,10601
2019/06,505,30/06/2019,7,SP 610 tra casello A 1 (Imola) e bivio SP 51 per Castel Guelfo di Bologna,9206,00,9029,177,5676,3530,0,9206
2019/06,600,29/06/2019,6,SP 19 tra SP31 e Medicina,8040,10,7760,279,5936,2104,0,8040
2019/06,600,30/06/2019,7,SP 19 tra SP31 e Medicina,6130,20,6035,93,4002,2128,0,6130
2019/06,601,29/06/2019,6,SP 21 da Castel San Pietro al bivio SP 35 (c/o Sassoleone),5966,00,5873,93,4010,1956,0,5966
2019/06,601,30/06/2019,7,SP 21 da Castel San Pietro al bivio SP 35 (c/o Sassoleone),6116,20,6078,36,4184,1932,0,6116
2019/06,602,29/06/2019,6,SP 9_1 da Crevalcore alla località Caselle,1339,00,1304,35,952,387,0,1339
2019/06,602,30/06/2019,7,SP 9_1 da Crevalcore alla località Caselle,1143,00,1116,27,731,412,0,1143
2019/06,604,29/06/2019,6,SP 37 da Sasso Marconi alla intersezione SP 58,4458,10,4429,28,3159,1299,0,4458
2019/06,604,30/06/2019,7,SP 37 da Sasso Marconi alla intersezione SP 58,4249,00,4232,17,2739,1510,0,4249
2019/06,605,29/06/2019,6,SP 324 da Silla alla intersezione SP 623,8895,00,8763,132,6638,2257,0,8895
2019/06,605,30/06/2019,7,SP 324 da Silla alla intersezione SP 623,9912,40,9815,93,7056,2856,0,9912
2019/06,606,29/06/2019,6,SP 70 Cispadana in località Sant'Agostino/San Carlo,6371,40,6209,158,4284,2087,0,6371
2019/06,606,30/06/2019,7,SP 70 Cispadana in località Sant'Agostino/San Carlo,7092,80,7033,51,3868,3224,0,7092
2019/06,607,29/06/2019,6,SP 1 da Villafranca di Forlì al confine provinciale,3516,00,3343,173,2447,1069,0,3516
2019/06,607,30/06/2019,7,SP 1 da Villafranca di Forlì al confine provinciale,3660,00,3621,39,2567,1093,0,3660
2019/06,608,29/06/2019,6,SP 140 da Diegaro (SS 9) a Pievesestina (E 45),11135,00,10364,771,7051,4084,0,11135
2019/06,608,30/06/2019,7,SP 140 da Diegaro (SS 9) a Pievesestina (E 45),8445,20,8229,214,4922,3523,0,8445
2019/06,610,29/06/2019,6,SP 11 da Soragna a Roncole Verdi,3322,00,3185,137,2341,981,0,3322
2019/06,610,30/06/2019,7,SP 11 da Soragna a Roncole Verdi,2392,00,2340,52,1548,844,0,2392
2019/06,611,29/06/2019,6,SP 357R da Fornovo di Taro al bivio SP 93 per Fidenza,,,,,,,,
2019/06,611,30/06/2019,7,SP 357R da Fornovo di Taro al bivio SP 93 per Fidenza,,,,,,,,
2019/06,612,29/06/2019,6,SP 665R dalla località Pilastro a Langhirano,17129,00,16835,294,11355,5774,0,17129
2019/06,612,30/06/2019,7,SP 665R dalla località Pilastro a Langhirano,17668,10,17564,103,11116,6552,0,17668
2019/06,613,29/06/2019,6,SP 16 dalla località Basilicanova al bivio SP 32 centro abitato Mamiano,6542,00,6424,118,4197,2345,0,6542
2019/06,613,30/06/2019,7,SP 16 dalla località Basilicanova al bivio SP 32 centro abitato Mamiano,5913,00,5856,57,3528,2385,0,5913
2019/06,614,29/06/2019,6,SP 587R dal bivio SP 10R alla A 21Dir,6425,00,6159,266,4582,1843,0,6425
2019/06,614,30/06/2019,7,SP 587R dal bivio SP 10R alla A 21Dir,3931,00,3858,73,2382,1549,0,3931
2019/06,615,29/06/2019,6,Piazzale Milano (ex SS 9) c/o ponte fiume Po,26206,40,25878,324,17633,8573,0,26206
2019/06,615,30/06/2019,7,Piazzale Milano (ex SS 9) c/o ponte fiume Po,21492,10,21380,111,13907,7585,0,21492
2019/06,616,29/06/2019,6,SP 588R dal casello A 21 di Castelvetro Piacentino a Villanova d'Arda,3904,00,3801,103,2774,1130,0,3904
2019/06,616,30/06/2019,7,SP 588R dal casello A 21 di Castelvetro Piacentino a Villanova d'Arda,3205,00,3162,43,2088,1117,0,3205
2019/06,617,29/06/2019,6,SP 7 dalla intersezione tangenziale sud/ovest di Piacenza a San Nicolò,7142,00,6991,151,5014,2128,0,7142
2019/06,617,30/06/2019,7,SP 7 dalla intersezione tangenziale sud/ovest di Piacenza a San Nicolò,5391,00,5354,37,3377,2014,0,5391
2019/06,618,29/06/2019,6,SP 253R fra Bagnacavallo (A14 Dir) e Godo (bivio SP 302R),7151,2350,6732,184,5330,1821,0,7151
2019/06,618,30/06/2019,7,SP 253R fra Bagnacavallo (A14 Dir) e Godo (bivio SP 302R),,,,,,,,
2019/06,619,29/06/2019,6,SP 8 da Bagnacavallo al bivio SS 16,,,,,,,,
2019/06,619,30/06/2019,7,SP 8 da Bagnacavallo al bivio SS 16,,,,,,,,
2019/06,620,29/06/2019,6,SP 113 sulla variante di San Martino in Rio/Correggio c/o le località Prato/Gazzata,5309,00,5085,224,3508,1801,0,5309
